;ship_id;voyage_id;call_id;raw;year;month;day;location_x;special;location_id;location_name;category;lat;lon;region
48;s3;s3v1;s3v1c1;Kedgeree 1 Feb 1796;1796;2.0;1.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
104;s7;s7v1;s7v1c3;19 Jul Johanna;1718;7.0;19.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
117;s7;s7v1;s7v1c16;23 Jul Reunion;1719;7.0;23.0;l47;False;l47;Reunion;calls;-21.0652;55.3157;indian_ocean
125;s7;s7v2;s7v2c2;wrecked at the Cape Jun 1722;1722;6.0;;;True;;maldives;calls;4.18;73.51;indian_ocean
144;s11;s11v1;s11v1c2;16 Feb 1798 Kedgeree;1798;2.0;16.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
146;s11;s11v1;s11v1c4;11 Aug Kedgeree;1798;8.0;11.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
167;s11;s11v5;s11v5c3;21 Jul Kedgeree;1807;7.0;21.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
177;s11;s11v6;s11v6c2;lost on Goodwin Sands off South Foreland 25 Ja;1809;;25.0;;True;;maldives;calls;4.18;73.51;indian_ocean
179;s12;s12v1;s12v1c2;16 Sep Moheli;1762;9.0;16.0;l61;False;l61;Moheli;calls;-12.15;43.45;indian_ocean
199;s12;s12v2;s12v2c3;4 Sep Johanna;1767;9.0;4.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
201;s12;s12v2;s12v2c5;27 Feb 1768 Kedgeree 7 Apr;1768;4.0;7.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
205;s12;s12v3;s12v3c2;8 Jul Johanna;1770;7.0;8.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
217;s13;s13v2;s13v2c2;1 Feb Kedgeree;1803;2.0;1.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
221;s14;s14v1;s14v1c2;28 Sep Kedgeree;1765;9.0;28.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
245;s15;s15v3;s15v3c5;24 Jun Mauritius;1748;6.0;24.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
253;s15;s15v4;s15v4c2;26 May Johanna;1752;5.0;26.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
263;s16;s16v1;s16v1c2;17 Nov Bandar Abbas;1758;11.0;17.0;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
283;s16;s16v3;s16v3c12;23 Mar 1766 Kedgeree;1766;3.0;23.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
303;s18;s18v1;s18v1c9;abandoned at Masulipatam Sep 1619;1619;9.0;;;True;;maldives;calls;4.18;73.51;indian_ocean
309;s19;s19v4;s19v4c3;Mauritius;1658;;;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
361;s23;s23v7;s23v7c3;2 Dec Kedgeree;1804;12.0;2.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
378;s24;s24v1;s24v1c2;22 Apr 1722;1722;4.0;22.0;;True;;maldives;calls;4.18;73.51;indian_ocean
387;s24;s24v3;s24v3c1;21 Jan 1728;1728;1.0;21.0;;True;;maldives;calls;4.18;73.51;indian_ocean
390;s24;s24v3;s24v3c2;27 Aug 1729;1729;8.0;27.0;;True;;maldives;calls;4.18;73.51;indian_ocean
403;s25;s25v1;s25v1c3;10 Aug St Augustine's Bay;1759;8.0;10.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
413;s25;s25v1;s25v1c11;captured by the French 6 Mar 1761 off Scilly;1761;3.0;6.0;;True;;maldives;calls;4.18;73.51;indian_ocean
488;s28;s28v7;s28v7c5;23 Mar Kedgeree;1806;3.0;23.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
511;s29;s29v1;s29v1c5;14 Jan 1822 Kedgeree;1822;1.0;14.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
519;s29;s29v2;s29v2c4;24 Dec Kedgeree;1825;12.0;24.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
524;s30;s30v1;s30v1c2;2 Aug St Augustine's Bay;1642;8.0;2.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
525;s30;s30v1;s30v1c3;16 Aug Johanna;1642;8.0;16.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
560;s33;s33v8;s33v8c3;16 Oct Port Jackson 3 Jan 1803;1803;1.0;3.0;l117;False;l117;Port Jackson;calls;-33.513;151.14;indian_ocean
588;s34;s34v4;s34v4c4;6 Nov Rodrigues;1810;11.0;6.0;l120;False;l120;Rodrigues;calls;-19.43;63.25;indian_ocean
589;s34;s34v4;s34v4c5;29 Dec Mauritius;1810;12.0;29.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
598;s34;s34v5;s34v5c4;19 Jan 1813 Kedgeree;1813;1.0;19.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
636;s35;s35v3;s35v3c5;22 Jun Madagascar;1780;6.0;22.0;l123;False;l123;Madagascar;calls;-18.8707;46.4362;indian_ocean
645;s35;s35v4;s35v4c5;15 Jan 1783 Kedgeree;1783;1.0;15.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
817;s44;s44v1;s44v1c3;Persia;1660;;;l133;False;l133;Persia;calls;27.2532;53.8998;indian_ocean
827;s46;s46v1;s46v1c1;14 Feb 1694;1694;2.0;14.0;;True;;maldives;calls;4.18;73.51;indian_ocean
830;s46;s46v1;s46v1c2;2 Jul 1696;1696;7.0;2.0;;True;;maldives;calls;4.18;73.51;indian_ocean
843;s48;s48v1;s48v1c4;25 May Kedgeree;1802;5.0;25.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
886;s48;s48v6;s48v6c6;4 May Mauritius;1813;5.0;4.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
908;s49;s49v2;s49v2c2;15 Jul Johanna;1768;7.0;15.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
921;s49;s49v3;s49v3c2;22 Jun Johanna;1771;6.0;22.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
928;s50;s50v1;s50v1c1;10 Feb 1698;1698;2.0;10.0;;True;;maldives;calls;4.18;73.51;indian_ocean
937;s50;s50v2;s50v2c6;24 Jun Mauritius;1701;6.0;24.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
942;s50;s50v3;s50v3c1;16 Apr 1703;1703;4.0;16.0;;True;;maldives;calls;4.18;73.51;indian_ocean
945;s50;s50v3;s50v3c2;20 Nov 1705;1705;11.0;20.0;;True;;maldives;calls;4.18;73.51;indian_ocean
984;s55;s55v3;s55v3c5;went on shore 1 Sep at Berck nr Boulogne, abandoned;1833;9.0;1.0;;True;;maldives;calls;4.18;73.51;indian_ocean
991;s57;s57v2;s57v2c1;Jul 1671;1671;7.0;;;True;;maldives;calls;4.18;73.51;indian_ocean
995;s57;s57v4;s57v4c1;10 Jan 1675;1675;1.0;10.0;;True;;maldives;calls;4.18;73.51;indian_ocean
998;s57;s57v4;s57v4c2;27 Jun 1676;1676;6.0;27.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1001;s57;s57v5;s57v5c1;1 Mar 1677;1677;3.0;1.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1005;s57;s57v6;s57v6c1;25 Mar 1679;1679;3.0;25.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1008;s57;s57v6;s57v6c2;4 Jul 1680;1680;7.0;4.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1011;s57;s57v8;s57v8c1;27 Jun 1683;1683;6.0;27.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1014;s57;s57v8;s57v8c2;23 Sep 1685;1685;9.0;23.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1018;s58;s58v1;s58v1c2;5 Aug 1671;1671;8.0;5.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1022;s58;s58v2;s58v2c2;27 Sep 1673;1673;9.0;27.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1025;s58;s58v3;s58v3c1;3 Apr 1675;1675;4.0;3.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1028;s58;s58v3;s58v3c2;27 Jun 1676;1676;6.0;27.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1033;s59;s59v1;s59v1c3;9 May wrecked at Madagascar;1689;5.0;9.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1041;s60;s60v1;s60v1c3;12 Aug Moheli;1617;8.0;12.0;l61;False;l61;Moheli;calls;-12.15;43.45;indian_ocean
1043;s60;s60v1;s60v1c5;Mokha 19 Aug 1618;1618;8.0;19.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
1053;s60;s60v3;s60v3c4;Dutch Fleet of Defence off Goa;1621;;;;True;;maldives;calls;4.18;73.51;indian_ocean
1055;s60;s60v3;s60v3c6;Malabar;1622;;;l164;False;l164;Malabar;calls;-33.96216;151.24796;indian_ocean
1063;s60;s60v3;s60v3c14;Mar 1625 Mokha;1625;3.0;;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
1064;s60;s60v3;s60v3c15;Bandar Abbas;1625;;;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
1069;s61;s61v1;s61v1c2;24 May St Augustine's Bay;1747;5.0;24.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
1072;s61;s61v1;s61v1c3;captured by French 2 Sep off Bombay;1747;9.0;2.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1076;s62;s62v1;s62v1c4;11 Feb 1752 Mauritius;1752;2.0;11.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
1081;s62;s62v2;s62v2c3;24 Jun St Augustine's Bay;1754;6.0;24.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
1086;s62;s62v2;s62v2c8;12 Feb 1755 Kedgeree;1755;2.0;12.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
1091;s62;s62v2;s62v2c13;20 Nov Kedgeree;1755;11.0;20.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
1097;s63;s63v1;s63v1c3;29 Aug Moheli;1764;8.0;29.0;l61;False;l61;Moheli;calls;-12.15;43.45;indian_ocean
1102;s63;s63v2;s63v2c2;4 Aug Johanna;1766;8.0;4.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
1104;s63;s63v2;s63v2c4;21 Nov Kedgeree;1766;11.0;21.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
1110;s63;s63v3;s63v3c2;27 Jul Johanna;1769;7.0;27.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
1115;s63;s63v3;s63v3c7;9 Jun Reunion;1770;6.0;9.0;l47;False;l47;Reunion;calls;-21.0652;55.3157;indian_ocean
1131;s63;s63v5;s63v5c3;31 Mar 1775 Kedgeree;1775;3.0;31.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
1139;s64;s64v1;s64v1c2;6 Sep St Augustine's Bay;1646;9.0;6.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
1141;s64;s64v1;s64v1c4;4 Apr Bandar Abbas;1647;4.0;4.0;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
1149;s65;s65v1;s65v1c1;Dec 1668;1668;12.0;;;True;;maldives;calls;4.18;73.51;indian_ocean
1152;s65;s65v1;s65v1c2;15 Jul 1670;1670;7.0;15.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1179;s67;s67v1;s67v1c11;30 Nov Macao Seevftt account of the Pelew Islands ... George Keate (London, 1788);1783;11.0;30.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1184;s69;s69v1;s69v1c2;8 Sep Mauritius;1812;9.0;8.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
1185;s69;s69v1;s69v1c3;17 Nov Kedgeree;1812;11.0;17.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
1210;s71;s71v1;s71v1c1;19 Nov 1701;1701;11.0;19.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1213;s71;s71v1;s71v1c2;23 Oct 1703;1703;10.0;23.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1215;s71;s71v2;s71v2c2;28 Jun 1705 Mokha;1705;6.0;28.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
1228;s71;s71v2;s71v2c15;24 Apr Mauritius;1707;4.0;24.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
1250;s75;s75v1;s75v1c1;30 Apr 1693;1693;4.0;30.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1253;s75;s75v1;s75v1c2;8 Jun 1696;1696;6.0;8.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1256;s75;s75v2;s75v2c1;14 Jan 1699;1699;1.0;14.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1259;s75;s75v2;s75v2c2;19 Aug 1700;1700;8.0;19.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1262;s75;s75v3;s75v3c1;15 Jul 1701;1701;7.0;15.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1265;s75;s75v3;s75v3c2;19 Nov 1703;1703;11.0;19.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1321;s76;s76v8;s76v8c2;see Asiatic Journal 2 (1816) pp.32;1811;;2.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1324;s76;s76v8;s76v8c3;34;1811;;34.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1326;s77;s77v1;s77v1c2;11 Mar Kedgeree;1800;3.0;11.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
1354;s78;s78v3;s78v3c6;25 Nov Comoros;1608;11.0;25.0;l200;False;l200;Comoros;calls;-12.3;43.7;indian_ocean
1355;s78;s78v3;s78v3c7;11 Dec Pemba;1608;12.0;11.0;l201;False;l201;Pemba;calls;-12.97395;40.51775;indian_ocean
1356;s78;s78v3;s78v3c8;19 Jan 1609 Seychelles;1609;1.0;19.0;l202;False;l202;Seychelles;calls;-4.35;55.4;indian_ocean
1357;s78;s78v3;s78v3c9;7 Apr Aden;1609;4.0;7.0;l203;False;l203;Aden;calls;12.77944;45.03667;indian_ocean
1358;s78;s78v3;s78v3c10;26 May Mokha 26 Jul;1609;7.0;26.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
1359;s78;s78v3;s78v3c11;8 Aug Socotra;1609;8.0;8.0;l204;False;l204;Socotra;calls;12.3036;53.5512;indian_ocean
1367;s79;s79v1;s79v1c2;25 Jul 1685;1685;7.0;25.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1374;s80;s80v1;s80v1c7;19 Jun Kedgeree;1765;6.0;19.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
1380;s80;s80v1;s80v1c11;26 Mar Bombay (repairs);1766;3.0;26.0;;False;;maldives;calls;4.18;73.51;indian_ocean
1393;s80;s80v3;s80v3c4;21 Jul Johanna;1771;7.0;21.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
1396;s80;s80v3;s80v3c7;4 Jan 1772 Kedgeree;1772;1.0;4.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
1403;s80;s80v4;s80v4c4;3 Sep Johanna;1781;9.0;3.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
1404;s80;s80v4;s80v4c5;5 Dec Qishm;1781;12.0;5.0;l212;False;l212;Qishm;calls;26.9492;56.2691;indian_ocean
1418;s81;s81v3;s81v3c2;6 Jul Johanna;1783;7.0;6.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
1447;s81;s81v6;s81v6c6;1 Feb Kedgeree;1797;2.0;1.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
1457;s82;s82v1;s82v1c3;19 Nov Kedgeree;1799;11.0;19.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
1466;s82;s82v2;s82v2c5;22 Nov Kedgeree;1801;11.0;22.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
1516;s84;s84v2;s84v2c2;6 Jun Johanna;1814;6.0;6.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
1596;s89;s89v2;s89v2c5;13 Oct Kedgeree;1812;10.0;13.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
1600;s89;s89v3;s89v3c2;6 Jun Johanna;1814;6.0;6.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
1652;s90;s90v1;s90v1c9;1 Nov Kedgeree;1798;11.0;1.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
1660;s91;s91v2;s91v2c2;20 Jul Johanna;1783;7.0;20.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
1662;s91;s91v2;s91v2c4;10 Oct Kedgeree;1783;10.0;10.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
1775;s95;s95v1;s95v1c5;Oct 1615;1615;10.0;;;True;;maldives;calls;4.18;73.51;indian_ocean
1779;s95;s95v1;s95v1c7;1618;1618;;;;True;;maldives;calls;4.18;73.51;indian_ocean
1812;s97;s97v1;s97v1c1;1 Oct 1701;1701;10.0;1.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1815;s97;s97v1;s97v1c2;6 Oct 1704;1704;10.0;6.0;;True;;maldives;calls;4.18;73.51;indian_ocean
1831;s98;s98v1;s98v1c1;Kedgeree 5 Apr 1801;1801;4.0;5.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
1832;s98;s98v1;s98v1c2;22 Jul St Augustine's Bay;1801;7.0;22.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
1873;s103;s103v1;s103v1c1;Oct 1667;1667;10.0;;;True;;maldives;calls;4.18;73.51;indian_ocean
1879;s103;s103v1;s103v1c5;lost at sea during second attemp;1671;;;;True;;maldives;calls;4.18;73.51;indian_ocean
1953;s108;s108v1;s108v1c2;Aug 1673;1673;8.0;;;True;;maldives;calls;4.18;73.51;indian_ocean
1970;s109;s109v1;s109v1c3;24 May Mokha;1724;5.0;24.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
1977;s109;s109v1;s109v1c10;12 Mar Marga;1724;3.0;12.0;l249;False;l249;Marga;calls;45.5;22.51667;indian_ocean
1980;s109;s109v2;s109v2c3;8 Mar Mozambique;1726;3.0;8.0;l250;False;l250;Mozambique;calls;-15.03466;40.73447;indian_ocean
1981;s109;s109v2;s109v2c4;29 Apr Mokha;1726;4.0;29.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
1992;s109;s109v3;s109v3c1;13 Dec 1729;1729;12.0;13.0;;True;;maldives;calls;4.18;73.51;indian_ocean
2024;s111;s111v1;s111v1c2;19 Jun Johanna;1783;6.0;19.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
2026;s111;s111v1;s111v1c4;14 Sep Kedgeree;1783;9.0;14.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
2052;s111;s111v5;s111v5c2;26 Aug Johanna;1793;8.0;26.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
2077;s112;s112v1;s112v1c3;18 May Port Jackson 17 Sep;1798;9.0;17.0;l117;False;l117;Port Jackson;calls;-33.513;151.14;indian_ocean
2096;s113;s113v1;s113v1c13;19 May Mauritius;1812;5.0;19.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
2107;s113;s113v2;s113v2c9;23 Jun Mauritius;1814;6.0;23.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
2113;s113;s113v3;s113v3c3;24 Sep Kedgeree;1816;9.0;24.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
2123;s114;s114v1;s114v1c3;attacked by pirates off Sao Tiago 26 Oct;1686;10.0;26.0;;True;;maldives;calls;4.18;73.51;indian_ocean
2125;s114;s114v1;s114v1c5;Oct 1687 Johanna;1687;10.0;;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
2128;s114;s114v1;s114v1c6;seized by natives at Massalege, Madagascar;1687;;;;True;;maldives;calls;4.18;73.51;indian_ocean
2134;s116;s116v1;s116v1c1;10 Nov 1683;1683;11.0;10.0;;True;;maldives;calls;4.18;73.51;indian_ocean
2137;s116;s116v1;s116v1c2;4 Aug 1685;1685;8.0;4.0;;True;;maldives;calls;4.18;73.51;indian_ocean
2140;s116;s116v2;s116v2c1;10 Feb 1686;1686;2.0;10.0;;True;;maldives;calls;4.18;73.51;indian_ocean
2143;s116;s116v2;s116v2c2;13 Sep 1688;1688;9.0;13.0;;True;;maldives;calls;4.18;73.51;indian_ocean
2180;s118;s118v1;s118v1c3;3 Nov St Augustine's Bay;1764;11.0;3.0;l103;True;l103;St Augustine's Bay;calls;-23.3015;43.41;indian_ocean
2190;s119;s119v2;s119v2c2;16 Jul Madagascar;1699;7.0;16.0;l123;False;l123;Madagascar;calls;-18.8707;46.4362;indian_ocean
2191;s119;s119v2;s119v2c3;1 Aug Johanna;1699;8.0;1.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
2212;s120;s120v1;s120v1c7;18 Mar Mokha;1733;3.0;18.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
2213;s120;s120v1;s120v1c8;12 Apr Jeddah;1733;4.0;12.0;l267;False;l267;Jeddah;calls;21.49012;39.18624;indian_ocean
2214;s120;s120v1;s120v1c9;15 Jul Mokha;1733;7.0;15.0;l157;False;l157;Mokha;calls;13.1913;43.15;indian_ocean
2238;s121;s121v1;s121v1c3;12 Aug Moheli;1617;8.0;12.0;l61;False;l61;Moheli;calls;-12.15;43.45;indian_ocean
2240;s121;s121v1;s121v1c5;6 Dec Jask;1617;12.0;6.0;l269;False;l269;Jask;calls;25.64533;57.77552;indian_ocean
2255;s122;s122v1;s122v1c2;Kedgeree 1 Apr 1805;1805;4.0;1.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
2259;s122;s122v1;s122v1c4;17 Aug Long Reach captured off the French coast Jan 1806;1806;1.0;17.0;;True;;maldives;calls;4.18;73.51;indian_ocean
2263;s123;s123v1;s123v1c4;12 Mar Kedgeree;1781;3.0;12.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
2280;s123;s123v4;s123v4c2;15 May Johanna;1788;5.0;15.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
2299;s124;s124v1;s124v1c3;16 Jan 1793 Port Jackson;1793;1.0;16.0;l117;False;l117;Port Jackson;calls;-33.513;151.14;indian_ocean
2336;s125;s125v2;s125v2c2;3 Jun Johanna;1790;6.0;3.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
2387;s128;s128v1;s128v1c2;6 Dec Kedgeree;1800;12.0;6.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
2411;s128;s128v4;s128v4c6;13 Dec Kedgeree;1806;12.0;13.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
2420;s128;s128v5;s128v5c2;disappeared after parting company 14 Mar 1809 off Mauritius;1809;3.0;14.0;;True;;maldives;calls;4.18;73.51;indian_ocean
2430;s129;s129v2;s129v2c2;burnt 18 Jan 1815 at Point de Ga;1815;1.0;18.0;;True;;maldives;calls;4.18;73.51;indian_ocean
2434;s130;s130v2;s130v2c2;4 Jul 1680;1680;7.0;4.0;;True;;maldives;calls;4.18;73.51;indian_ocean
2437;s130;s130v4;s130v4c1;19 Nov 1683;1683;11.0;19.0;;True;;maldives;calls;4.18;73.51;indian_ocean
2440;s130;s130v4;s130v4c2;28 May 1686;1686;5.0;28.0;;True;;maldives;calls;4.18;73.51;indian_ocean
2444;s130;s130v5;s130v5c4;17 Apr Johanna;1687;4.0;17.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
2459;s131;s131v1;s131v1c1;5 Dec 1700;1700;12.0;5.0;;True;;maldives;calls;4.18;73.51;indian_ocean
2463;s131;s131v1;s131v1c3;1704;1704;;;;True;;maldives;calls;4.18;73.51;indian_ocean
2466;s132;s132v1;s132v1c3;21 Sep Mauritius;1813;9.0;21.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
2482;s133;s133v1;s133v1c1;Dec 1660;1660;12.0;;;True;;maldives;calls;4.18;73.51;indian_ocean
2502;s134;s134v2;s134v2c1;22 Jul 1694;1694;7.0;22.0;;True;;maldives;calls;4.18;73.51;indian_ocean
2504;s134;s134v2;s134v2c3;1 Mar 1695 Moheli;1695;3.0;1.0;l61;False;l61;Moheli;calls;-12.15;43.45;indian_ocean
2506;s134;s134v2;s134v2c5;11 Nov Bandar Abbas;1696;11.0;11.0;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
2510;s134;s134v2;s134v2c9;22 May Mauritius;1697;5.0;22.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
2513;s134;s134v2;s134v2c12;27 Jan 1698 Marga;1698;1.0;27.0;l249;False;l249;Marga;calls;45.5;22.51667;indian_ocean
2531;s136;s136v1;s136v1c2;10 Jun Johanna;1742;6.0;10.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
2565;s136;s136v4;s136v4c2;29 Jul Johanna;1750;7.0;29.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
2568;s136;s136v4;s136v4c5;Kedgeree 27 Feb 1751;1751;2.0;27.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
2572;s137;s137v1;s137v1c2;9 Jul Johanna;1670;7.0;9.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
2585;s137;s137v6;s137v6c6;6 Jul Mauritius;1681;7.0;6.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
2599;s137;s137v8;s137v8c10;23 Aug Muscat;1688;8.0;23.0;l295;False;l295;Muscat;calls;23.58413;58.40778;indian_ocean
2600;s137;s137v8;s137v8c11;2 Sep Bandar Abbas;1688;9.0;2.0;l80;False;l80;Bandar Abbas;calls;27.1865;56.2808;indian_ocean
2603;s137;s137v8;s137v8c14;29 Oct Mauritius;1689;10.0;29.0;l77;False;l77;Mauritius;calls;-20.2;57.5;indian_ocean
2609;s137;s137v9;s137v9c1;16 Mar 1692;1692;3.0;16.0;;True;;maldives;calls;4.18;73.51;indian_ocean
2641;s138;s138v5;s138v5c6;25 Feb Kedgeree;1796;2.0;25.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
2712;s142;s142v1;s142v1c2;7 Jul Johanna;1773;7.0;7.0;l41;False;l41;Johanna;calls;-12.1254;44.253;indian_ocean
2714;s142;s142v1;s142v1c4;6 Nov Kedgeree;1773;11.0;6.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
2728;s142;s142v3;s142v3c2;7 Feb 1784 Kedgeree;1784;2.0;7.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
2745;s143;s143v1;s143v1c4;Kedgeree 19 Sep;1801;9.0;19.0;l20;False;l20;Kedgeree;calls;12.8575;87.9115;indian_ocean
