;ship_id;voyage_id;call_id;raw;year;month;day;location_x;special;location_id;location_name;category;lat;lon;region
4;s1;s1v1;s1v1c5;22 Mar St Helena;1820;3.0;22.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
10;s1;s1v2;s1v2c5;2 Apr St Helena;1824;4.0;2.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
16;s1;s1v3;s1v3c5;7 Apr St Helena;1827;4.0;7.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
19;s1;s1v4;s1v4c2;14 Sep Cape;1828;9.0;14.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
21;s1;s1v4;s1v4c4;15 Jun 1829 St Helena;1829;6.0;15.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
27;s2;s2v1;s2v1c5;25 Jan 1827 St Helena;1827;1.0;25.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
34;s2;s2v2;s2v2c6;22 Feb 1829 St Helena;1829;2.0;22.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
40;s2;s2v3;s2v3c5;27 Jan 1831 Cape;1831;1.0;27.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
41;s2;s2v3;s2v3c6;19 Feb St Helena;1831;2.0;19.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
49;s3;s3v1;s3v1c2;23 Apr St Helena;1796;4.0;23.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
53;s4;s4v1;s4v1c2;17 Dec Cape;1622;12.0;17.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
62;s5;s5v1;s5v1c3;24 Nov Cape;1703;11.0;24.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
73;s5;s5v2;s5v2c2;3 Sep Cape;1708;9.0;3.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
89;s5;s5v2;s5v2c18;27 Sep Cape;1710;9.0;27.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
90;s5;s5v2;s5v2c19;25 Oct St Helena;1710;10.0;25.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
93;s5;s5v3;s5v3c2;3 Nov St Helena;1712;11.0;3.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
99;s5;s5v3;s5v3c8;12 Feb 1714 Cape;1714;2.0;12.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
100;s5;s5v3;s5v3c9;1 Mar St Helena;1714;3.0;1.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
103;s7;s7v1;s7v1c2;2 Apr Sao Tiago;1718;4.0;2.0;l40;False;l40;Sao Tiago;calls;15.04;-23.38;atlantic
118;s7;s7v1;s7v1c17;12 Oct Cape;1719;10.0;12.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
119;s7;s7v1;s7v1c18;29 Nov St Helena;1719;11.0;29.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
120;s7;s7v1;s7v1c19;24 Mar Nore 5 Nov 1718;1718;11.0;5.0;l48;False;l48;Nore;calls;45.24159;7.56983;atlantic
128;s8;s8v1;s8v1c3;3 Jan 1803 St Helena;1803;1.0;3.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
133;s9;s9v1;s9v1c2;11 May False Bay;1787;5.0;11.0;l53;False;l53;False Bay;calls;-34.1347;18.3843;atlantic
136;s9;s9v1;s9v1c5;22 Apr St Helena;1788;4.0;22.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
140;s10;s10v1;s10v1c3;31 Dec Cape;1812;12.0;31.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
141;s10;s10v1;s10v1c4;27 Jan 1813 St Helena;1813;1.0;27.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
149;s11;s11v1;s11v1c7;27 Mar 1799 St Helena;1799;3.0;27.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
153;s11;s11v3;s11v3c2;12 Feb Madeira;1803;2.0;12.0;l57;False;l57;Madeira;calls;32.45;-17.0;atlantic
154;s11;s11v3;s11v3c3;23 Apr Cape;1803;4.0;23.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
158;s11;s11v3;s11v3c7;12 Mar 1804 St Helena;1804;3.0;12.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
163;s11;s11v4;s11v4c4;14 May St Helena;1806;5.0;14.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
171;s11;s11v5;s11v5c7;30 Dec Cape;1807;12.0;30.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
172;s11;s11v5;s11v5c8;25 Jan 1808 St Helena;1808;1.0;25.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
195;s12;s12v1;s12v1c18;23 Mar 1766 St Helena;1766;3.0;23.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
198;s12;s12v2;s12v2c2;13 Jun Rio de Janeiro;1767;6.0;13.0;l68;True;l68;Rio de Janeiro;calls;-22.90642;-43.18223;atlantic
202;s12;s12v2;s12v2c6;31 Jul St Helena;1768;7.0;31.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
209;s12;s12v3;s12v3c6;6 Mar 1771 Cape;1771;3.0;6.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
210;s12;s12v3;s12v3c7;30 Mar St Helena;1771;3.0;30.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
213;s13;s13v1;s13v1c2;15 Jun 1800 St Helena;1800;6.0;15.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
218;s13;s13v2;s13v2c3;16 Jul St Helena;1803;7.0;16.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
223;s14;s14v1;s14v1c4;30 Dec Cape;1765;12.0;30.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
224;s14;s14v1;s14v1c5;23 Jan 1766 St Helena;1766;1.0;23.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
225;s14;s14v1;s14v1c6;10 Feb Ascension;1766;2.0;10.0;l72;False;l72;Ascension;calls;-7.56;-14.22;atlantic
226;s14;s14v1;s14v1c7;31 Mar Belem;1766;3.0;31.0;l73;False;l73;Belem;calls;-1.2721;-48.3014;atlantic
229;s15;s15v1;s15v1c2;14 Aug Cape;1741;8.0;14.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
231;s15;s15v1;s15v1c4;24 Dec 1742 Cape;1742;12.0;24.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
235;s15;s15v2;s15v2c2;27 Apr Madeira;1745;4.0;27.0;l57;False;l57;Madeira;calls;32.45;-17.0;atlantic
236;s15;s15v2;s15v2c3;14 Aug Cape;1745;8.0;14.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
239;s15;s15v2;s15v2c6;5 May St Helena;1746;5.0;5.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
242;s15;s15v3;s15v3c2;12 Dec Madeira;1747;12.0;12.0;l57;False;l57;Madeira;calls;32.45;-17.0;atlantic
243;s15;s15v3;s15v3c3;16 Jan 1748 Sao Tiago;1748;1.0;16.0;l40;False;l40;Sao Tiago;calls;15.04;-23.38;atlantic
244;s15;s15v3;s15v3c4;28 Mar Cape;1748;3.0;28.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
250;s15;s15v3;s15v3c10;11 Feb 1750 St Helena;1750;2.0;11.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
260;s15;s15v4;s15v4c9;1 Jun St Helena;1753;6.0;1.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
265;s16;s16v1;s16v1c4;30 Jul St Helena;1759;7.0;30.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
270;s16;s16v2;s16v2c4;16 Feb 1763 St Helena;1763;2.0;16.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
285;s16;s16v3;s16v3c14;5 Sep St Helena;1766;9.0;5.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
294;s18;s18v1;s18v1c2;Cape 18 May 1615;1615;5.0;18.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
312;s22;s22v1;s22v1c2;St Helena 6 May;1661;5.0;6.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
321;s23;s23v1;s23v1c2;30 Apr Madeira;1788;4.0;30.0;l57;False;l57;Madeira;calls;32.45;-17.0;atlantic
329;s23;s23v1;s23v1c10;26 Jun St Helena;1789;6.0;26.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
332;s23;s23v2;s23v2c2;24 May St Helena;1795;5.0;24.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
336;s23;s23v4;s23v4c2;19 Sep Cape;1796;9.0;19.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
339;s23;s23v4;s23v4c5;12 Jul Cape;1797;7.0;12.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
340;s23;s23v4;s23v4c6;11 Sep St Helena;1797;9.0;11.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
343;s23;s23v5;s23v5c2;6 Jul Rio de Janeiro;1798;7.0;6.0;l68;True;l68;Rio de Janeiro;calls;-22.90642;-43.18223;atlantic
348;s23;s23v5;s23v5c7;17 May St Helena;1799;5.0;17.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
357;s23;s23v6;s23v6c8;3 Apr St Helena;1802;4.0;3.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
360;s23;s23v7;s23v7c2;25 Jul Madeira;1804;7.0;25.0;l57;False;l57;Madeira;calls;32.45;-17.0;atlantic
366;s23;s23v7;s23v7c8;3 Dec St Helena;1805;12.0;3.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
369;s23;s23v8;s23v8c2;13 Jul St Helena;1807;7.0;13.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
373;s23;s23v8;s23v8c6;12 Jun St Helena;1808;6.0;12.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
382;s24;s24v2;s24v2c4;7 Apr St Helena;1725;4.0;7.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
398;s24;s24v4;s24v4c8;20 Mar 1733 Cape;1733;3.0;20.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
399;s24;s24v4;s24v4c9;28 May Barbados;1733;5.0;28.0;l102;False;l102;Barbados;calls;13.1012;-59.3309;atlantic
402;s25;s25v1;s25v1c2;1 May Madeira;1759;5.0;1.0;l57;False;l57;Madeira;calls;32.45;-17.0;atlantic
410;s25;s25v1;s25v1c10;28 Nov St Helena;1760;11.0;28.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
416;s26;s26v1;s26v1c3;29 Jan 1708 Cape;1708;1.0;29.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
417;s26;s26v1;s26v1c4;19 Mar St Helena;1708;3.0;19.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
418;s26;s26v1;s26v1c5;1 Aug Rio de Janeiro;1708;8.0;1.0;l68;True;l68;Rio de Janeiro;calls;-22.90642;-43.18223;atlantic
426;s27;s27v1;s27v1c7;7 Jul St Helena;1763;7.0;7.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
432;s28;s28v1;s28v1c5;24 Apr St Helena;1789;4.0;24.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
440;s28;s28v2;s28v2c7;29 Feb 1792 St Helena;1792;2.0;29.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
449;s28;s28v3;s28v3c8;16 Oct St Helena;1794;10.0;16.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
452;s28;s28v4;s28v4c2;18 Nov Cape;1796;11.0;18.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
465;s28;s28v4;s28v4c15;5 Aug St Helena;1798;8.0;5.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
468;s28;s28v5;s28v5c2;14 Aug Rio de Janeiro;1799;8.0;14.0;l68;True;l68;Rio de Janeiro;calls;-22.90642;-43.18223;atlantic
474;s28;s28v5;s28v5c8;15 May St Helena;1800;5.0;15.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
477;s28;s28v6;s28v6c2;1 Aug Rio de Janeiro;1801;8.0;1.0;l68;True;l68;Rio de Janeiro;calls;-22.90642;-43.18223;atlantic
482;s28;s28v6;s28v6c7;10 Jul St Helena;1802;7.0;10.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
485;s28;s28v7;s28v7c2;21 Oct Sao Tiago;1805;10.0;21.0;l40;False;l40;Sao Tiago;calls;15.04;-23.38;atlantic
497;s28;s28v7;s28v7c14;19 Sep Cape;1807;9.0;19.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
498;s28;s28v7;s28v7c15;13 Oct St Helena;1807;10.0;13.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
505;s28;s28v8;s28v8c6;22 May 1810 St Helena;1810;5.0;22.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
513;s29;s29v1;s29v1c7;27 Cape;1822;;27.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
514;s29;s29v1;s29v1c8;1 Jul St Helena;1822;7.0;1.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
521;s29;s29v2;s29v2c6;5 Apr St Helena;1826;4.0;5.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
530;s30;s30v1;s30v1c8;31 Mar Cape;1643;3.0;31.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
531;s30;s30v1;s30v1c9;26 Apr St Helena;1643;4.0;26.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
540;s31;s31v1;s31v1c2;Cape Coast Castle;1789;;;l113;True;l113;Cape Coast Castle;calls;5.10535;-1.2466;atlantic
541;s31;s31v1;s31v1c3;Accra;1789;;;l114;False;l114;Accra;calls;5.55602;-0.1969;atlantic
542;s31;s31v1;s31v1c4;Ouidah;1789;;;l115;False;l115;Ouidah;calls;6.36307;2.08506;atlantic
548;s32;s32v1;s32v1c5;14 Feb 1798 Cape;1798;2.0;14.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
549;s32;s32v1;s32v1c6;4 Mar St Helena;1798;3.0;4.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
555;s33;s33v1;s33v1c5;12 Jul Cape;1797;7.0;12.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
556;s33;s33v1;s33v1c6;11 Sep St Helena;1797;9.0;11.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
559;s33;s33v8;s33v8c2;30 Jun Rio de Janeiro;1802;6.0;30.0;l68;True;l68;Rio de Janeiro;calls;-22.90642;-43.18223;atlantic
563;s33;s33v8;s33v8c6;5 Oct St Helena;1803;10.0;5.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
566;s34;s34v1;s34v1c2;23 Jul Funchal;1804;7.0;23.0;l118;False;l118;Funchal;calls;32.66568;-16.92547;atlantic
570;s34;s34v1;s34v1c6;20 Jun St Helena;1805;6.0;20.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
573;s34;s34v2;s34v2c2;22 Apr Porto Praya;1806;4.0;22.0;l119;False;l119;Porto Praya;calls;14.918;-23.509;atlantic
578;s34;s34v2;s34v2c7;13 Jun St Helena;1807;6.0;13.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
581;s34;s34v3;s34v3c2;1 May Madeira;1808;5.0;1.0;l57;False;l57;Madeira;calls;32.45;-17.0;atlantic
583;s34;s34v3;s34v3c4;4 Mar St Helena;1809;3.0;4.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
592;s34;s34v4;s34v4c8;13 Jul Cape;1811;7.0;13.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
593;s34;s34v4;s34v4c9;19 Aug St Helena;1811;8.0;19.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
596;s34;s34v5;s34v5c2;18 Jun Madeira;1812;6.0;18.0;l57;False;l57;Madeira;calls;32.45;-17.0;atlantic
600;s34;s34v5;s34v5c6;31 May St Helena;1813;5.0;31.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
603;s34;s34v6;s34v6c2;26 Apr Madeira;1814;4.0;26.0;l57;False;l57;Madeira;calls;32.45;-17.0;atlantic
608;s34;s34v7;s34v7c2;31 May Madeira;1816;5.0;31.0;l57;False;l57;Madeira;calls;32.45;-17.0;atlantic
612;s34;s34v7;s34v7c6;18 Feb 1817 Cape;1817;2.0;18.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
613;s34;s34v7;s34v7c7;14 Mar St Helena;1817;3.0;14.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
616;s35;s35v1;s35v1c2;1 May St Helena;1773;5.0;1.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
622;s35;s35v1;s35v1c8;8 Oct Cape;1774;10.0;8.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
623;s35;s35v1;s35v1c9;13 Nov St Helena;1774;11.0;13.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
626;s35;s35v2;s35v2c2;9 Mar St Helena;1776;3.0;9.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
629;s35;s35v2;s35v2c5;23 Mar Cape;1778;3.0;23.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
630;s35;s35v2;s35v2c6;16 Apr St Helena;1778;4.0;16.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
633;s35;s35v3;s35v3c2;5 Apr Madeira;1779;4.0;5.0;l57;False;l57;Madeira;calls;32.45;-17.0;atlantic
637;s35;s35v3;s35v3c6;25 Aug Cape;1780;8.0;25.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
638;s35;s35v3;s35v3c7;29 Oct St Helena;1780;10.0;29.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
642;s35;s35v4;s35v4c2;28 Apr Rio de Janeiro;1782;4.0;28.0;l68;True;l68;Rio de Janeiro;calls;-22.90642;-43.18223;atlantic
655;s35;s35v4;s35v4c15;17 Mar 1786 St Helena;1786;3.0;17.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
658;s36;s36v1;s36v1c2;28 Mar St Helena;1791;3.0;28.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
663;s36;s36v1;s36v1c7;22 Feb 1792 St Helena;1792;2.0;22.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
668;s36;s36v2;s36v2c4;13 Apr 1795 St Helena;1795;4.0;13.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
671;s36;s36v3;s36v3c2;2 Aug Cape;1796;8.0;2.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
677;s36;s36v3;s36v3c8;2 Dec Cape;1797;12.0;2.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
678;s36;s36v3;s36v3c9;3 Jan 1793 St Helena;1793;1.0;3.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
688;s36;s36v4;s36v4c9;15 Jul St Helena;1800;7.0;15.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
691;s36;s36v5;s36v5c2;31 Jul Rio de Janeiro;1801;7.0;31.0;l68;True;l68;Rio de Janeiro;calls;-22.90642;-43.18223;atlantic
696;s36;s36v5;s36v5c7;10 Jul St Helena;1802;7.0;10.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
703;s36;s36v6;s36v6c6;9 Jun St Helena;1804;6.0;9.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
706;s36;s36v7;s36v7c2;15 May St Helena;1807;5.0;15.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
712;s36;s36v7;s36v7c8;8 Jul St Helena;1808;7.0;8.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
715;s36;s36v8;s36v8c2;18 Mar Tenerife;1810;3.0;18.0;l128;False;l128;Tenerife;calls;28.1607;-16.362;atlantic
721;s36;s36v8;s36v8c8;26 May 1811 St Helena;1811;5.0;26.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
725;s37;s37v1;s37v1c3;28 Dec St Helena;1827;12.0;28.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
728;s38;s38v1;s38v1c2;28 Sep Lisbon;1798;9.0;28.0;l129;False;l129;Lisbon;calls;38.71667;-9.13333;atlantic
729;s38;s38v1;s38v1c3;30 Dec Cape;1798;12.0;30.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
732;s38;s38v1;s38v1c6;13 Feb 1800 St Helena;1800;2.0;13.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
739;s39;s39v1;s39v1c6;12 Mar Cape;1820;3.0;12.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
747;s40;s40v1;s40v1c7;25 Feb 1803 St Helena;1803;2.0;25.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
750;s40;s40v2;s40v2c2;17 Aug Rio de Janeiro;1804;8.0;17.0;l68;True;l68;Rio de Janeiro;calls;-22.90642;-43.18223;atlantic
754;s40;s40v2;s40v2c6;30 Jun St Helena;1805;6.0;30.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
763;s40;s40v3;s40v3c8;18 Apr St Helena;1807;4.0;18.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
773;s40;s40v4;s40v4c9;7 Jul St Helena;1809;7.0;7.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
781;s40;s40v5;s40v5c7;11 Jul St Helena;1811;7.0;11.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
784;s40;s40v6;s40v6c2;24 Apr Funchal;1812;4.0;24.0;l118;False;l118;Funchal;calls;32.66568;-16.92547;atlantic
788;s40;s40v6;s40v6c6;28 Mar 1813 St Helena;1813;3.0;28.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
792;s40;s40v7;s40v7c3;23 Mar St Helena;1816;3.0;23.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
796;s41;s41v1;s41v1c3;24 Jul St Helena;1802;7.0;24.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
802;s42;s42v1;s42v1c5;18 Mar Cape;1798;3.0;18.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
803;s42;s42v1;s42v1c6;14 Apr St Helena;1798;4.0;14.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
807;s43;s43v1;s43v1c2;4 Jun Tenerife;1695;6.0;4.0;l128;False;l128;Tenerife;calls;28.1607;-16.362;atlantic
810;s43;s43v1;s43v1c5;16 Dec Cape;1696;12.0;16.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
811;s43;s43v1;s43v1c6;16 Feb 1697 St Helena;1697;2.0;16.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
812;s43;s43v1;s43v1c7;16 Mar Ascension;1697;3.0;16.0;l72;False;l72;Ascension;calls;-7.56;-14.22;atlantic
813;s43;s43v1;s43v1c8;13 Jun Cadiz;1697;6.0;13.0;l132;False;l132;Cadiz;calls;36.52672;-6.2891;atlantic
820;s44;s44v2;s44v2c2;20 Jan 1663 Guinea;1663;1.0;20.0;l134;False;l134;Guinea;calls;10.0401;-14.0779;atlantic
833;s46;s46v2;s46v2c3;Cape 5 May;1697;5.0;5.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
835;s46;s46v2;s46v2c5;23 Dec Cape;1697;12.0;23.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
836;s46;s46v2;s46v2c6;26 Feb 1698 St Helena;1698;2.0;26.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
844;s48;s48v1;s48v1c5;17 Sep St Helena;1802;9.0;17.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
847;s48;s48v2;s48v2c2;23 Sep Rio de Janeiro;1803;9.0;23.0;l68;True;l68;Rio de Janeiro;calls;-22.90642;-43.18223;atlantic
850;s48;s48v2;s48v2c5;4 Nov St Helena;1804;11.0;4.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
854;s48;s48v3;s48v3c3;29 Sep Madeira;1805;9.0;29.0;l57;False;l57;Madeira;calls;32.45;-17.0;atlantic
855;s48;s48v3;s48v3c4;20 Nov Fernando de Noronha;1805;11.0;20.0;l137;True;l137;Fernando de Noronha;calls;-3.5118;-32.253;atlantic
860;s48;s48v3;s48v3c9;31 Dec Cape;1806;12.0;31.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
861;s48;s48v3;s48v3c10;24 Jan 1807 St Helena;1807;1.0;24.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
864;s48;s48v4;s48v4c2;28 Sep Madeira;1807;9.0;28.0;l57;False;l57;Madeira;calls;32.45;-17.0;atlantic
869;s48;s48v4;s48v4c7;19 Jan 1809 Cape;1809;1.0;19.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
870;s48;s48v4;s48v4c8;25 Feb St Helena;1809;2.0;25.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
873;s48;s48v5;s48v5c2;17 May Madeira;1810;5.0;17.0;l57;False;l57;Madeira;calls;32.45;-17.0;atlantic
879;s48;s48v5;s48v5c8;16 Jun St Helena;1811;6.0;16.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
882;s48;s48v6;s48v6c2;25 Apr Madeira;1812;4.0;25.0;l57;False;l57;Madeira;calls;32.45;-17.0;atlantic
887;s48;s48v6;s48v6c7;3 Aug St Helena;1813;8.0;3.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
890;s48;s48v7;s48v7c2;23 Jun Madeira;1814;6.0;23.0;l57;False;l57;Madeira;calls;32.45;-17.0;atlantic
893;s48;s48v7;s48v7c5;14 Jul St Helena;1815;7.0;14.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
896;s48;s48v8;s48v8c2;31 May Madeira;1816;5.0;31.0;l57;False;l57;Madeira;calls;32.45;-17.0;atlantic
899;s48;s48v8;s48v8c5;19 Feb 1817 Cape;1817;2.0;19.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
900;s48;s48v8;s48v8c6;14 Mar St Helena;1817;3.0;14.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
905;s49;s49v1;s49v1c4;26 May St Helena;1766;5.0;26.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
917;s49;s49v2;s49v2c11;12 Jan 1770 Cape;1770;1.0;12.0;l11;False;l11;Cape;calls;-34.2129;18.2832;atlantic
918;s49;s49v2;s49v2c12;11 Feb St Helena;1770;2.0;11.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
924;s49;s49v3;s49v3c5;21 Jul St Helena;1772;7.0;21.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
930;s50;s50v1;s50v1c3;8 Jun St Helena;1699;6.0;8.0;l5;False;l5;St Helena;calls;-15.58;-5.42;atlantic
933;s50;s50v2;s50v2c2;28 Mar Faro;1700;3.0;28.0;l140;False;l140;Faro;calls;37.01869;-7.92716;atlantic
