;ship_id;voyage_id;call_id;raw;year;month;day;location_x;special;location_id;location_name;category;lat;lon;region
1137;s69;s69v2;s69v2c6;5 Feb Tellicherry;1816;2.0;5.0;l30;False;l30;Tellicherry;calls;11.74811;75.4929;madras_presidency
1153;s71;s71v2;s71v2c6;23 Jan 1706 Calicut;1706;1.0;23.0;l29;False;l29;Calicut;calls;11.24802;75.7804;madras_presidency
1160;s71;s71v2;s71v2c13;27 Jan Tellicherry;1707;1.0;27.0;l30;False;l30;Tellicherry;calls;11.74811;75.4929;madras_presidency
1161;s71;s71v2;s71v2c14;3 Feb Calicut;1707;2.0;3.0;l29;False;l29;Calicut;calls;11.24802;75.7804;madras_presidency
1175;s74;s74v1;s74v1c3;8 Jun Madras;1797;6.0;8.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
1192;s76;s76v1;s76v1c5;27 Sep Madras;1795;9.0;27.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
1287;s80;s80v1;s80v1c4;9 Feb 1765 Cochin;1765;2.0;9.0;l46;False;l46;Cochin;calls;9.93988;76.26022;madras_presidency
1289;s80;s80v1;s80v1c6;4 May Calicut;1765;5.0;4.0;l29;False;l29;Calicut;calls;11.24802;75.7804;madras_presidency
1292;s80;s80v1;s80v1c9;8 Feb 1766 Colombo;1766;2.0;8.0;l58;False;l58;Colombo;calls;6.5604;79.5034;madras_presidency
1293;s80;s80v1;s80v1c10;26 Feb Cochin;1766;2.0;26.0;l46;False;l46;Cochin;calls;9.93988;76.26022;madras_presidency
1340;s81;s81v4;s81v4c3;10 Sep Madras;1791;9.0;10.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
1342;s81;s81v4;s81v4c5;3 Mar 1792 Madras;1792;3.0;3.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
1347;s81;s81v5;s81v5c2;11 Sep Madras;1794;9.0;11.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
1350;s81;s81v5;s81v5c5;31 Jan 1795 Madras;1795;1.0;31.0;l4;False;l4;Madras;calls;13.457;80.163;madras_presidency
